guardian_id,student_id,academic_year,term,student_fee_payment_days_late,student_fee_default_count_lifetime,session_start_paid_flag,guardian_message_open_rate,guardian_avg_response_time_hrs,fee_default_risk_label
GRD-04258,STU-04258,2025,Third_Term_May_Jul,20,0,0,34.2,0.5,LOW
GRD-04259,STU-04259,2025,Second_Term_Jan_Apr,111,5,0,0.7,,HIGH
GRD-04260,STU-04260,2025,Third_Term_May_Jul,78,0,0,30.3,59.4,MEDIUM
GRD-04261,STU-04261,2023,Third_Term_May_Jul,16,0,0,35.1,,MEDIUM
GRD-04262,STU-04262,2025,Third_Term_May_Jul,0,2,1,19.6,62.9,LOW
GRD-04263,STU-04263,2024,First_Term_Sep_Dec,0,1,1,23.1,71.6,LOW
GRD-04264,STU-04264,2025,Third_Term_May_Jul,15,0,0,37.3,,MEDIUM
GRD-04265,STU-04265,2024,Third_Term_May_Jul,45,2,0,33.8,68.2,MEDIUM
GRD-04266,STU-04266,2025,First_Term_Sep_Dec,18,1,0,100.0,4.7,LOW
GRD-04267,STU-04267,2024,Second_Term_Jan_Apr,15,0,0,23.8,,MEDIUM
GRD-04268,STU-04268,2025,Third_Term_May_Jul,66,2,0,27.1,49.3,MEDIUM
GRD-04269,STU-04269,2023,Second_Term_Jan_Apr,30,2,0,24.7,90.4,LOW
GRD-04270,STU-04270,2024,First_Term_Sep_Dec,0,0,1,16.7,42.2,LOW
GRD-04271,STU-04271,2025,Third_Term_May_Jul,36,0,0,92.1,5.0,LOW
GRD-04272,STU-04272,2023,Third_Term_May_Jul,24,0,0,95.0,3.7,LOW
GRD-04273,STU-04273,2023,First_Term_Sep_Dec,21,1,0,19.4,50.0,LOW
GRD-04274,STU-04274,2024,Second_Term_Jan_Apr,20,0,0,32.2,,MEDIUM
GRD-04275,STU-04275,2025,Third_Term_May_Jul,167,4,0,0.0,,HIGH
GRD-04276,STU-04276,2024,Second_Term_Jan_Apr,15,0,0,27.1,,MEDIUM
GRD-04277,STU-04277,2024,Second_Term_Jan_Apr,52,0,0,79.5,4.2,LOW
GRD-04278,STU-04278,2023,Third_Term_May_Jul,0,1,1,32.3,34.5,LOW
GRD-04279,STU-04279,2023,Second_Term_Jan_Apr,69,1,0,24.3,63.6,MEDIUM
GRD-04280,STU-04280,2024,Third_Term_May_Jul,0,1,1,28.0,63.9,LOW
GRD-04281,STU-04281,2023,First_Term_Sep_Dec,16,0,0,32.7,,MEDIUM
GRD-04282,STU-04282,2024,Third_Term_May_Jul,0,2,0,30.1,83.0,LOW
GRD-04283,STU-04283,2024,Third_Term_May_Jul,173,4,0,2.1,,HIGH
GRD-04284,STU-04284,2025,Third_Term_May_Jul,99,3,0,3.5,,HIGH
GRD-04285,STU-04285,2023,Second_Term_Jan_Apr,38,0,0,80.6,4.7,LOW
GRD-04286,STU-04286,2023,Second_Term_Jan_Apr,110,3,0,10.8,,HIGH
GRD-04287,STU-04287,2024,First_Term_Sep_Dec,0,2,1,22.2,74.1,LOW
GRD-04288,STU-04288,2023,First_Term_Sep_Dec,90,2,0,2.9,,HIGH
GRD-04289,STU-04289,2023,Second_Term_Jan_Apr,39,0,0,77.4,2.5,LOW
GRD-04290,STU-04290,2023,Third_Term_May_Jul,179,4,0,4.9,,HIGH
GRD-04291,STU-04291,2025,Second_Term_Jan_Apr,26,2,0,32.3,55.2,LOW
GRD-04292,STU-04292,2025,Third_Term_May_Jul,32,1,0,95.4,6.4,LOW
GRD-04293,STU-04293,2025,Second_Term_Jan_Apr,38,0,0,80.4,5.7,LOW
GRD-04294,STU-04294,2024,Third_Term_May_Jul,17,0,0,40.0,,LOW
GRD-04295,STU-04295,2024,Second_Term_Jan_Apr,31,1,0,83.6,2.1,LOW
GRD-04296,STU-04296,2023,Third_Term_May_Jul,18,0,0,26.4,0.5,LOW
GRD-04297,STU-04297,2023,First_Term_Sep_Dec,16,0,0,83.4,5.0,LOW
GRD-04298,STU-04298,2024,First_Term_Sep_Dec,0,1,1,29.0,52.2,LOW
GRD-04299,STU-04299,2023,Third_Term_May_Jul,25,0,0,88.0,3.8,LOW
GRD-04300,STU-04300,2024,First_Term_Sep_Dec,20,0,0,91.6,4.4,LOW
GRD-04301,STU-04301,2024,Second_Term_Jan_Apr,0,3,1,23.8,80.5,LOW
GRD-04302,STU-04302,2023,Third_Term_May_Jul,22,0,0,93.9,2.6,LOW
GRD-04303,STU-04303,2025,Third_Term_May_Jul,152,3,0,1.3,,HIGH
GRD-04304,STU-04304,2025,First_Term_Sep_Dec,6,3,0,29.4,88.9,MEDIUM
GRD-04305,STU-04305,2024,Second_Term_Jan_Apr,2,2,0,18.7,45.9,LOW
GRD-04306,STU-04306,2023,First_Term_Sep_Dec,19,1,0,100.0,1.7,LOW
GRD-04307,STU-04307,2025,Second_Term_Jan_Apr,29,2,0,25.7,67.1,LOW
GRD-04308,STU-04308,2024,First_Term_Sep_Dec,90,6,0,10.8,,HIGH
GRD-04309,STU-04309,2025,First_Term_Sep_Dec,14,0,0,39.0,0.3,LOW
GRD-04310,STU-04310,2024,Third_Term_May_Jul,50,1,0,34.3,49.2,MEDIUM
GRD-04311,STU-04311,2025,Second_Term_Jan_Apr,147,4,0,1.5,,HIGH
GRD-04312,STU-04312,2023,First_Term_Sep_Dec,20,0,0,25.6,0.4,LOW
GRD-04313,STU-04313,2025,Second_Term_Jan_Apr,90,4,0,2.0,,HIGH
GRD-04314,STU-04314,2023,First_Term_Sep_Dec,29,1,0,32.4,55.3,LOW
GRD-04315,STU-04315,2025,First_Term_Sep_Dec,93,4,0,0.0,,HIGH
GRD-04316,STU-04316,2025,Third_Term_May_Jul,15,0,0,31.6,,MEDIUM
GRD-04317,STU-04317,2025,Third_Term_May_Jul,23,0,0,94.7,2.5,LOW
GRD-04318,STU-04318,2023,First_Term_Sep_Dec,26,1,0,39.4,54.8,LOW
GRD-04319,STU-04319,2024,First_Term_Sep_Dec,57,2,0,25.2,65.2,MEDIUM
GRD-04320,STU-04320,2024,Second_Term_Jan_Apr,26,1,0,32.8,51.9,LOW
GRD-04321,STU-04321,2023,Second_Term_Jan_Apr,28,1,0,25.3,67.3,LOW
GRD-04322,STU-04322,2023,Third_Term_May_Jul,20,1,0,95.1,0.9,LOW
GRD-04323,STU-04323,2023,Third_Term_May_Jul,26,1,0,31.5,73.5,LOW
GRD-04324,STU-04324,2023,First_Term_Sep_Dec,90,5,0,7.9,,HIGH
GRD-04325,STU-04325,2025,Third_Term_May_Jul,140,5,0,6.4,,HIGH
GRD-04326,STU-04326,2024,Second_Term_Jan_Apr,42,3,0,31.4,60.6,MEDIUM
GRD-04327,STU-04327,2024,Second_Term_Jan_Apr,17,0,0,22.8,0.3,LOW
GRD-04328,STU-04328,2023,First_Term_Sep_Dec,21,1,0,86.8,3.9,LOW
GRD-04329,STU-04329,2023,Third_Term_May_Jul,14,0,0,34.3,0.5,LOW
GRD-04330,STU-04330,2025,First_Term_Sep_Dec,90,2,0,6.3,,HIGH
GRD-04331,STU-04331,2025,Second_Term_Jan_Apr,9,2,0,35.6,60.0,LOW
GRD-04332,STU-04332,2023,Third_Term_May_Jul,19,0,0,30.1,0.8,LOW
GRD-04333,STU-04333,2025,First_Term_Sep_Dec,16,0,0,32.2,0.4,LOW
GRD-04334,STU-04334,2023,Third_Term_May_Jul,0,0,1,94.5,1.9,LOW
GRD-04335,STU-04335,2023,Second_Term_Jan_Apr,79,1,0,31.7,78.2,MEDIUM
GRD-04336,STU-04336,2025,Second_Term_Jan_Apr,14,1,0,25.3,84.0,LOW
GRD-04337,STU-04337,2024,First_Term_Sep_Dec,55,3,0,15.6,56.2,MEDIUM
GRD-04338,STU-04338,2024,First_Term_Sep_Dec,24,0,0,28.5,0.6,LOW
GRD-04339,STU-04339,2025,Third_Term_May_Jul,60,3,0,22.9,80.4,MEDIUM
GRD-04340,STU-04340,2024,First_Term_Sep_Dec,90,4,0,6.5,,HIGH
GRD-04341,STU-04341,2023,Second_Term_Jan_Apr,32,1,0,25.0,93.9,MEDIUM
GRD-04342,STU-04342,2024,Second_Term_Jan_Apr,39,0,0,76.6,5.9,LOW
GRD-04343,STU-04343,2024,Second_Term_Jan_Apr,158,2,0,8.5,,HIGH
GRD-04344,STU-04344,2024,Third_Term_May_Jul,17,1,0,92.3,2.6,LOW
GRD-04345,STU-04345,2023,First_Term_Sep_Dec,90,3,0,9.2,,HIGH
GRD-04346,STU-04346,2024,Second_Term_Jan_Apr,44,0,0,82.4,4.7,LOW
GRD-04347,STU-04347,2025,Second_Term_Jan_Apr,32,1,0,79.0,5.5,LOW
GRD-04348,STU-04348,2023,First_Term_Sep_Dec,19,1,0,99.7,2.5,LOW
GRD-04349,STU-04349,2024,Third_Term_May_Jul,19,0,0,29.4,,MEDIUM
GRD-04350,STU-04350,2023,First_Term_Sep_Dec,90,5,0,5.2,,HIGH
GRD-04351,STU-04351,2023,Second_Term_Jan_Apr,21,0,0,29.1,,MEDIUM
GRD-04352,STU-04352,2023,Third_Term_May_Jul,21,1,0,85.9,2.7,LOW
GRD-04353,STU-04353,2025,Third_Term_May_Jul,26,1,0,97.5,3.4,LOW
GRD-04354,STU-04354,2023,Third_Term_May_Jul,124,4,0,6.7,,HIGH
GRD-04355,STU-04355,2023,First_Term_Sep_Dec,8,2,0,20.9,52.2,LOW
GRD-04356,STU-04356,2024,First_Term_Sep_Dec,90,5,0,7.5,,HIGH
GRD-04357,STU-04357,2023,Second_Term_Jan_Apr,31,1,0,79.6,5.1,LOW
GRD-04358,STU-04358,2024,Third_Term_May_Jul,26,1,0,100.0,2.7,LOW
GRD-04359,STU-04359,2024,Third_Term_May_Jul,144,5,0,0.0,,HIGH
GRD-04360,STU-04360,2024,Third_Term_May_Jul,17,0,0,25.6,0.5,LOW
GRD-04361,STU-04361,2025,Third_Term_May_Jul,24,0,0,96.5,2.9,LOW
GRD-04362,STU-04362,2024,Second_Term_Jan_Apr,38,0,0,81.0,3.6,LOW
GRD-04363,STU-04363,2024,Second_Term_Jan_Apr,0,2,1,22.8,76.1,LOW
GRD-04364,STU-04364,2023,First_Term_Sep_Dec,75,1,0,28.2,33.0,MEDIUM
GRD-04365,STU-04365,2025,Second_Term_Jan_Apr,0,1,0,38.2,68.4,LOW
GRD-04366,STU-04366,2023,Second_Term_Jan_Apr,120,1,0,28.3,85.2,MEDIUM
GRD-04367,STU-04367,2024,Third_Term_May_Jul,0,2,1,28.6,62.3,LOW
GRD-04368,STU-04368,2025,Third_Term_May_Jul,0,2,1,19.9,72.0,LOW
GRD-04369,STU-04369,2025,First_Term_Sep_Dec,32,2,0,40.5,46.8,LOW
GRD-04370,STU-04370,2025,Third_Term_May_Jul,25,0,0,94.1,4.0,LOW
GRD-04371,STU-04371,2024,Second_Term_Jan_Apr,52,0,0,69.5,7.4,LOW
GRD-04372,STU-04372,2024,Third_Term_May_Jul,18,1,0,99.8,5.6,LOW
GRD-04373,STU-04373,2023,Third_Term_May_Jul,25,0,0,94.6,4.5,LOW
GRD-04374,STU-04374,2025,Third_Term_May_Jul,16,0,0,33.3,0.3,LOW
GRD-04375,STU-04375,2025,Third_Term_May_Jul,123,4,0,6.5,,HIGH
GRD-04376,STU-04376,2023,Third_Term_May_Jul,54,1,0,17.7,57.4,MEDIUM
GRD-04377,STU-04377,2025,First_Term_Sep_Dec,90,2,0,6.0,,HIGH
GRD-04378,STU-04378,2024,Third_Term_May_Jul,170,3,0,4.7,,HIGH
GRD-04379,STU-04379,2024,Third_Term_May_Jul,35,1,0,33.3,66.9,MEDIUM
GRD-04380,STU-04380,2025,Third_Term_May_Jul,35,0,0,98.7,4.2,LOW
GRD-04381,STU-04381,2024,First_Term_Sep_Dec,19,0,0,34.2,,MEDIUM
GRD-04382,STU-04382,2023,Second_Term_Jan_Apr,95,4,0,6.8,,HIGH
GRD-04383,STU-04383,2025,Third_Term_May_Jul,47,1,0,32.0,47.7,MEDIUM
GRD-04384,STU-04384,2025,Second_Term_Jan_Apr,45,1,0,81.3,5.1,LOW
GRD-04385,STU-04385,2023,Second_Term_Jan_Apr,42,0,0,71.9,4.7,LOW
GRD-04386,STU-04386,2025,Third_Term_May_Jul,14,0,0,36.9,,LOW
GRD-04387,STU-04387,2025,Second_Term_Jan_Apr,0,1,0,18.1,67.6,LOW
GRD-04388,STU-04388,2025,First_Term_Sep_Dec,0,1,1,84.4,2.4,LOW
GRD-04389,STU-04389,2025,Second_Term_Jan_Apr,14,0,0,28.9,0.4,LOW
GRD-04390,STU-04390,2025,First_Term_Sep_Dec,13,0,0,85.0,3.2,LOW
GRD-04391,STU-04391,2025,First_Term_Sep_Dec,12,0,0,90.5,2.3,LOW
GRD-04392,STU-04392,2023,Third_Term_May_Jul,157,7,0,5.8,,HIGH
GRD-04393,STU-04393,2025,Second_Term_Jan_Apr,0,0,1,29.8,,LOW
GRD-04394,STU-04394,2025,Third_Term_May_Jul,27,2,0,26.0,56.0,LOW
GRD-04395,STU-04395,2024,Third_Term_May_Jul,24,2,0,25.7,79.8,LOW
GRD-04396,STU-04396,2025,Second_Term_Jan_Apr,110,3,0,4.9,,HIGH
GRD-04397,STU-04397,2023,Second_Term_Jan_Apr,20,0,0,28.7,,MEDIUM
GRD-04398,STU-04398,2024,Second_Term_Jan_Apr,12,0,0,28.1,,LOW
GRD-04399,STU-04399,2024,Third_Term_May_Jul,15,0,0,37.7,0.7,LOW
GRD-04400,STU-04400,2023,First_Term_Sep_Dec,90,5,0,7.6,,HIGH
GRD-04401,STU-04401,2024,Third_Term_May_Jul,131,2,0,3.0,,HIGH
GRD-04402,STU-04402,2024,Third_Term_May_Jul,25,0,0,88.6,1.9,LOW
GRD-04403,STU-04403,2025,First_Term_Sep_Dec,23,0,0,26.0,0.2,LOW
GRD-04404,STU-04404,2025,First_Term_Sep_Dec,19,0,0,32.8,0.4,LOW
GRD-04405,STU-04405,2023,First_Term_Sep_Dec,0,1,1,90.3,3.8,LOW
GRD-04406,STU-04406,2024,Third_Term_May_Jul,131,4,0,7.5,,HIGH
GRD-04407,STU-04407,2025,Second_Term_Jan_Apr,37,0,0,91.0,4.9,LOW
GRD-04408,STU-04408,2025,Second_Term_Jan_Apr,17,0,0,28.0,0.6,LOW
GRD-04409,STU-04409,2023,Third_Term_May_Jul,37,1,0,29.9,57.3,MEDIUM
GRD-04410,STU-04410,2025,Third_Term_May_Jul,13,0,0,33.3,0.3,LOW
GRD-04411,STU-04411,2023,Third_Term_May_Jul,110,7,0,2.3,,HIGH
GRD-04412,STU-04412,2025,Second_Term_Jan_Apr,44,1,0,82.0,4.7,LOW
GRD-04413,STU-04413,2025,First_Term_Sep_Dec,93,0,0,8.9,,HIGH
GRD-04414,STU-04414,2024,Third_Term_May_Jul,29,1,0,96.3,8.3,LOW
GRD-04415,STU-04415,2024,Third_Term_May_Jul,17,0,0,27.6,0.6,LOW
GRD-04416,STU-04416,2025,Second_Term_Jan_Apr,22,0,0,20.8,0.7,LOW
GRD-04417,STU-04417,2025,Third_Term_May_Jul,31,0,0,96.7,3.3,LOW
GRD-04418,STU-04418,2023,Second_Term_Jan_Apr,45,0,0,77.8,6.1,LOW
GRD-04419,STU-04419,2024,Second_Term_Jan_Apr,21,1,0,20.4,63.4,LOW
GRD-04420,STU-04420,2024,Second_Term_Jan_Apr,128,4,0,4.0,,HIGH
GRD-04421,STU-04421,2025,First_Term_Sep_Dec,19,0,0,24.8,,MEDIUM
GRD-04422,STU-04422,2023,Second_Term_Jan_Apr,90,2,0,5.8,,HIGH
GRD-04423,STU-04423,2024,Third_Term_May_Jul,17,0,0,36.9,0.8,LOW
GRD-04424,STU-04424,2025,Second_Term_Jan_Apr,17,0,0,20.0,,MEDIUM
GRD-04425,STU-04425,2025,Third_Term_May_Jul,200,3,0,6.8,,HIGH
GRD-04426,STU-04426,2025,Third_Term_May_Jul,25,0,0,84.8,4.8,LOW
GRD-04427,STU-04427,2023,Third_Term_May_Jul,24,1,0,93.9,2.9,LOW
GRD-04428,STU-04428,2024,Third_Term_May_Jul,35,1,0,96.1,7.2,LOW
GRD-04429,STU-04429,2024,First_Term_Sep_Dec,17,0,0,29.6,,MEDIUM
GRD-04430,STU-04430,2025,First_Term_Sep_Dec,90,6,0,5.1,,HIGH
GRD-04431,STU-04431,2023,Second_Term_Jan_Apr,101,6,0,4.8,,HIGH
GRD-04432,STU-04432,2024,Second_Term_Jan_Apr,45,1,0,84.3,5.8,LOW
GRD-04433,STU-04433,2023,First_Term_Sep_Dec,97,4,0,1.8,,HIGH
GRD-04434,STU-04434,2023,First_Term_Sep_Dec,16,1,0,89.9,1.7,LOW
GRD-04435,STU-04435,2024,Second_Term_Jan_Apr,31,2,0,19.2,57.7,MEDIUM
GRD-04436,STU-04436,2023,First_Term_Sep_Dec,90,4,0,1.1,,HIGH
GRD-04437,STU-04437,2023,Second_Term_Jan_Apr,25,2,0,25.7,84.6,LOW
GRD-04438,STU-04438,2023,First_Term_Sep_Dec,91,0,0,5.2,,HIGH
GRD-04439,STU-04439,2025,First_Term_Sep_Dec,14,0,0,25.1,54.9,LOW
GRD-04440,STU-04440,2023,Second_Term_Jan_Apr,24,1,0,23.9,58.5,LOW
GRD-04441,STU-04441,2025,Second_Term_Jan_Apr,15,2,0,25.2,95.1,LOW
GRD-04442,STU-04442,2023,First_Term_Sep_Dec,30,3,0,28.2,64.4,MEDIUM
GRD-04443,STU-04443,2024,Third_Term_May_Jul,131,5,0,4.4,,HIGH
GRD-04444,STU-04444,2023,Second_Term_Jan_Apr,47,1,0,28.0,95.7,MEDIUM
GRD-04445,STU-04445,2024,Second_Term_Jan_Apr,1,1,0,23.3,88.9,LOW
GRD-04446,STU-04446,2024,Second_Term_Jan_Apr,91,3,0,4.9,,HIGH
GRD-04447,STU-04447,2025,Second_Term_Jan_Apr,44,0,0,86.8,3.4,LOW
GRD-04448,STU-04448,2023,Third_Term_May_Jul,117,3,0,0.0,,HIGH
GRD-04449,STU-04449,2023,First_Term_Sep_Dec,90,5,0,9.3,,HIGH
GRD-04450,STU-04450,2023,Third_Term_May_Jul,34,1,0,89.3,3.8,LOW
GRD-04451,STU-04451,2025,First_Term_Sep_Dec,0,2,1,25.9,55.8,LOW
GRD-04452,STU-04452,2023,Third_Term_May_Jul,26,0,0,92.0,3.7,LOW
GRD-04453,STU-04453,2024,Second_Term_Jan_Apr,22,2,0,14.7,85.1,LOW
GRD-04454,STU-04454,2024,First_Term_Sep_Dec,23,0,0,29.0,0.2,LOW
GRD-04455,STU-04455,2024,Second_Term_Jan_Apr,35,2,0,25.9,108.5,MEDIUM
GRD-04456,STU-04456,2024,First_Term_Sep_Dec,9,1,0,22.7,73.2,LOW
GRD-04457,STU-04457,2024,First_Term_Sep_Dec,90,0,0,3.9,,HIGH
GRD-04458,STU-04458,2023,Third_Term_May_Jul,0,2,1,35.6,54.1,LOW
GRD-04459,STU-04459,2023,First_Term_Sep_Dec,17,1,0,100.0,1.8,LOW
GRD-04460,STU-04460,2023,Third_Term_May_Jul,14,0,0,30.2,0.3,LOW
GRD-04461,STU-04461,2025,Second_Term_Jan_Apr,0,1,1,19.1,63.5,LOW
GRD-04462,STU-04462,2023,First_Term_Sep_Dec,19,0,0,95.3,2.2,LOW
GRD-04463,STU-04463,2024,Third_Term_May_Jul,117,2,0,2.0,,HIGH
GRD-04464,STU-04464,2025,Third_Term_May_Jul,89,2,0,33.8,84.4,MEDIUM
GRD-04465,STU-04465,2023,Second_Term_Jan_Apr,27,1,0,79.0,4.1,LOW
GRD-04466,STU-04466,2025,Second_Term_Jan_Apr,43,1,0,80.9,5.8,LOW
GRD-04467,STU-04467,2025,First_Term_Sep_Dec,0,0,1,24.6,61.9,LOW
GRD-04468,STU-04468,2024,Third_Term_May_Jul,143,4,0,7.0,,HIGH
GRD-04469,STU-04469,2023,First_Term_Sep_Dec,108,3,0,0.0,,HIGH
GRD-04470,STU-04470,2024,Second_Term_Jan_Apr,13,0,0,28.6,0.7,LOW
GRD-04471,STU-04471,2023,Third_Term_May_Jul,18,0,0,33.7,0.5,LOW
GRD-04472,STU-04472,2024,Third_Term_May_Jul,15,0,0,28.5,,MEDIUM
GRD-04473,STU-04473,2023,First_Term_Sep_Dec,0,1,0,25.5,69.7,LOW
GRD-04474,STU-04474,2023,Third_Term_May_Jul,33,1,0,89.3,4.8,LOW
GRD-04475,STU-04475,2025,Second_Term_Jan_Apr,0,1,1,90.4,3.5,LOW
GRD-04476,STU-04476,2024,Third_Term_May_Jul,22,1,0,100.0,3.6,LOW
GRD-04477,STU-04477,2024,Second_Term_Jan_Apr,91,5,0,6.0,,HIGH
GRD-04478,STU-04478,2025,Second_Term_Jan_Apr,34,1,0,84.7,3.8,LOW
GRD-04479,STU-04479,2025,Second_Term_Jan_Apr,31,0,0,81.7,3.9,LOW
GRD-04480,STU-04480,2023,Second_Term_Jan_Apr,128,5,0,4.6,,HIGH
GRD-04481,STU-04481,2025,Second_Term_Jan_Apr,43,1,0,73.1,6.4,LOW
GRD-04482,STU-04482,2023,Third_Term_May_Jul,24,0,0,94.4,5.3,LOW
GRD-04483,STU-04483,2025,Second_Term_Jan_Apr,0,0,1,24.0,0.7,LOW
GRD-04484,STU-04484,2023,First_Term_Sep_Dec,1,0,0,37.6,68.1,LOW
GRD-04485,STU-04485,2025,Second_Term_Jan_Apr,14,0,0,39.3,,LOW
GRD-04486,STU-04486,2024,Second_Term_Jan_Apr,135,4,0,6.7,,HIGH
GRD-04487,STU-04487,2024,Second_Term_Jan_Apr,35,0,0,84.6,4.7,LOW
GRD-04488,STU-04488,2023,Second_Term_Jan_Apr,14,0,0,36.1,0.4,LOW
GRD-04489,STU-04489,2025,First_Term_Sep_Dec,24,2,0,36.4,52.9,LOW
GRD-04490,STU-04490,2025,First_Term_Sep_Dec,15,0,0,97.2,3.7,LOW
GRD-04491,STU-04491,2024,First_Term_Sep_Dec,0,1,1,94.9,3.2,LOW
GRD-04492,STU-04492,2023,Third_Term_May_Jul,29,1,0,97.9,4.9,LOW
GRD-04493,STU-04493,2023,First_Term_Sep_Dec,125,6,0,6.7,,HIGH
GRD-04494,STU-04494,2023,Third_Term_May_Jul,0,1,1,25.4,75.2,LOW
GRD-04495,STU-04495,2023,Third_Term_May_Jul,14,0,0,27.2,0.8,LOW
GRD-04496,STU-04496,2025,Third_Term_May_Jul,32,2,0,17.8,61.8,MEDIUM
GRD-04497,STU-04497,2025,First_Term_Sep_Dec,90,2,0,6.9,,HIGH
GRD-04498,STU-04498,2023,Second_Term_Jan_Apr,17,1,0,29.9,74.2,LOW
GRD-04499,STU-04499,2023,Second_Term_Jan_Apr,28,0,0,80.0,8.6,LOW
GRD-04500,STU-04500,2025,Second_Term_Jan_Apr,20,0,0,28.6,,MEDIUM
GRD-04501,STU-04501,2023,Third_Term_May_Jul,0,1,1,24.3,74.8,LOW
GRD-04502,STU-04502,2023,Third_Term_May_Jul,36,1,0,26.0,34.7,MEDIUM
GRD-04503,STU-04503,2025,Third_Term_May_Jul,28,0,0,100.0,2.6,LOW
GRD-04504,STU-04504,2025,First_Term_Sep_Dec,3,2,0,19.6,69.9,LOW
GRD-04505,STU-04505,2024,Second_Term_Jan_Apr,18,0,0,28.4,,MEDIUM
GRD-04506,STU-04506,2023,First_Term_Sep_Dec,90,2,0,3.5,,HIGH
GRD-04507,STU-04507,2023,Second_Term_Jan_Apr,38,1,0,74.4,4.1,LOW
GRD-04508,STU-04508,2025,First_Term_Sep_Dec,20,0,0,85.2,1.2,LOW
GRD-04509,STU-04509,2024,First_Term_Sep_Dec,12,0,0,91.6,3.6,LOW
GRD-04510,STU-04510,2025,Third_Term_May_Jul,146,4,0,0.9,,HIGH
GRD-04511,STU-04511,2023,Second_Term_Jan_Apr,32,0,0,77.9,1.2,LOW
GRD-04512,STU-04512,2024,First_Term_Sep_Dec,19,0,0,23.1,0.3,LOW
GRD-04513,STU-04513,2023,Third_Term_May_Jul,20,0,0,29.8,,MEDIUM
GRD-04514,STU-04514,2025,Third_Term_May_Jul,19,1,0,91.1,5.6,LOW
GRD-04515,STU-04515,2025,Third_Term_May_Jul,18,2,0,17.5,51.6,LOW
GRD-04516,STU-04516,2023,Second_Term_Jan_Apr,39,1,0,84.3,4.3,LOW
GRD-04517,STU-04517,2025,First_Term_Sep_Dec,107,3,0,13.2,,HIGH
GRD-04518,STU-04518,2023,Third_Term_May_Jul,21,1,0,25.6,67.8,LOW
GRD-04519,STU-04519,2024,First_Term_Sep_Dec,19,0,0,30.8,,MEDIUM
GRD-04520,STU-04520,2023,First_Term_Sep_Dec,19,0,0,31.1,,MEDIUM
GRD-04521,STU-04521,2025,Second_Term_Jan_Apr,42,0,0,77.7,6.9,LOW
GRD-04522,STU-04522,2023,Third_Term_May_Jul,19,1,0,92.5,5.6,LOW
GRD-04523,STU-04523,2023,First_Term_Sep_Dec,20,1,0,91.6,0.9,LOW
GRD-04524,STU-04524,2025,First_Term_Sep_Dec,20,1,0,100.0,4.5,LOW
GRD-04525,STU-04525,2023,Second_Term_Jan_Apr,36,0,0,79.3,4.6,LOW
GRD-04526,STU-04526,2025,Second_Term_Jan_Apr,19,0,0,27.2,0.8,LOW
GRD-04527,STU-04527,2024,Second_Term_Jan_Apr,67,3,0,20.0,63.6,MEDIUM
GRD-04528,STU-04528,2024,First_Term_Sep_Dec,12,0,0,20.0,,LOW
GRD-04529,STU-04529,2024,Second_Term_Jan_Apr,25,1,0,23.0,77.9,LOW
GRD-04530,STU-04530,2025,First_Term_Sep_Dec,30,2,0,28.2,54.5,LOW
GRD-04531,STU-04531,2025,Third_Term_May_Jul,45,1,0,96.4,0.9,LOW
GRD-04532,STU-04532,2024,Third_Term_May_Jul,149,7,0,2.5,,HIGH
GRD-04533,STU-04533,2024,First_Term_Sep_Dec,9,3,0,20.2,46.2,MEDIUM
GRD-04534,STU-04534,2023,Second_Term_Jan_Apr,12,0,0,27.9,,LOW
GRD-04535,STU-04535,2025,Second_Term_Jan_Apr,55,2,0,20.3,65.9,MEDIUM
GRD-04536,STU-04536,2025,Third_Term_May_Jul,24,0,0,100.0,3.7,LOW
GRD-04537,STU-04537,2024,First_Term_Sep_Dec,16,0,0,31.4,,MEDIUM
GRD-04538,STU-04538,2025,First_Term_Sep_Dec,19,1,0,23.8,39.7,LOW
GRD-04539,STU-04539,2024,Third_Term_May_Jul,20,0,0,100.0,3.2,LOW
GRD-04540,STU-04540,2024,First_Term_Sep_Dec,19,0,0,26.8,0.5,LOW
GRD-04541,STU-04541,2024,First_Term_Sep_Dec,15,0,0,29.8,,MEDIUM
GRD-04542,STU-04542,2024,First_Term_Sep_Dec,68,2,0,24.2,43.3,MEDIUM
GRD-04543,STU-04543,2025,Third_Term_May_Jul,0,1,1,18.3,50.1,LOW
GRD-04544,STU-04544,2025,Third_Term_May_Jul,116,7,0,6.2,,HIGH
GRD-04545,STU-04545,2024,First_Term_Sep_Dec,0,1,1,21.6,63.5,LOW
GRD-04546,STU-04546,2023,Third_Term_May_Jul,13,0,0,28.4,,LOW
GRD-04547,STU-04547,2025,Third_Term_May_Jul,0,1,1,24.7,44.4,LOW
GRD-04548,STU-04548,2023,Second_Term_Jan_Apr,0,2,0,25.0,65.2,LOW
GRD-04549,STU-04549,2025,Third_Term_May_Jul,19,0,0,29.8,0.7,LOW
GRD-04550,STU-04550,2023,Third_Term_May_Jul,50,2,0,35.5,94.1,MEDIUM
GRD-04551,STU-04551,2024,Second_Term_Jan_Apr,40,1,0,31.5,62.8,MEDIUM
GRD-04552,STU-04552,2023,First_Term_Sep_Dec,11,0,0,93.5,4.9,LOW
GRD-04553,STU-04553,2024,Third_Term_May_Jul,0,2,1,35.9,77.6,LOW
GRD-04554,STU-04554,2025,First_Term_Sep_Dec,70,1,0,38.5,75.7,MEDIUM
