student_id,tenant_id,school_type,academic_year,term,fee_payment_days_late,paid_before_resumption,attendance_rate,consecutive_absences,score_avg,subject_failure_count,dropout_risk_label
STU-04534,1,elite_private,2024,Term3_Apr_Jul,0,1,100,0,91.8,0,LOW
STU-04535,2,low_cost_private,2023,Term2_Jan_Apr,73.8,0,57.3,4,26.4,4,HIGH
STU-04536,3,public_state,2024,Term2_Jan_Apr,30.7,0,50.6,8,20,3,HIGH
STU-04537,2,low_cost_private,2024,Term1_Sep_Dec,32.2,0,35.6,8,39.6,5,HIGH
STU-04538,1,elite_private,2025,Term2_Jan_Apr,0,1,98.4,2,100,0,LOW
STU-04539,2,low_cost_private,2024,Term1_Sep_Dec,53.9,0,45.1,10,38.3,3,HIGH
STU-04540,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,90.1,0,LOW
STU-04541,3,public_state,2025,Term3_Apr_Jul,8.5,0,80.4,2,73.7,0,LOW
STU-04542,3,public_state,2024,Term2_Jan_Apr,16.6,0,58.3,1,45.5,2,MEDIUM
STU-04543,2,low_cost_private,2024,Term1_Sep_Dec,32.3,0,50.0,9,39.0,4,HIGH
STU-04544,2,low_cost_private,2023,Term3_Apr_Jul,14.3,0,87.1,1,71.9,0,LOW
STU-04545,2,low_cost_private,2024,Term2_Jan_Apr,36.1,0,62.3,5,54.5,2,MEDIUM
STU-04546,3,public_state,2024,Term2_Jan_Apr,32.4,0,50.4,8,46.4,4,HIGH
STU-04547,2,low_cost_private,2024,Term3_Apr_Jul,56.7,0,73.2,7,39.4,4,HIGH
STU-04548,1,elite_private,2025,Term3_Apr_Jul,3.0,0,73.3,4,72.4,0,LOW
STU-04549,2,low_cost_private,2024,Term1_Sep_Dec,26.4,0,55.7,0,39.7,5,MEDIUM
STU-04550,3,public_state,2025,Term2_Jan_Apr,50.8,0,49.3,7,45.4,1,HIGH
STU-04551,3,public_state,2023,Term3_Apr_Jul,12.0,0,44.7,8,46.9,1,MEDIUM
STU-04552,2,low_cost_private,2023,Term1_Sep_Dec,73.5,0,44.2,10,50.4,3,HIGH
STU-04553,2,low_cost_private,2025,Term1_Sep_Dec,16.6,0,58.1,9,52.7,3,HIGH
STU-04554,2,low_cost_private,2024,Term3_Apr_Jul,22.3,0,69.6,12,40.4,5,HIGH
STU-04555,3,public_state,2024,Term1_Sep_Dec,28.3,0,40.2,12,39.0,5,HIGH
STU-04556,3,public_state,2024,Term3_Apr_Jul,10.5,0,59.6,1,31.3,2,MEDIUM
STU-04557,3,public_state,2023,Term1_Sep_Dec,23.7,0,68.1,5,77.8,1,MEDIUM
STU-04558,2,low_cost_private,2025,Term3_Apr_Jul,16.7,0,83.7,1,68.4,0,LOW
STU-04559,3,public_state,2023,Term2_Jan_Apr,16.4,0,68.1,1,30.1,3,MEDIUM
STU-04560,2,low_cost_private,2025,Term2_Jan_Apr,81.3,0,39.3,9,29.1,5,HIGH
STU-04561,1,elite_private,2024,Term1_Sep_Dec,10.4,0,81.3,3,74.1,0,LOW
STU-04562,2,low_cost_private,2023,Term3_Apr_Jul,19.9,0,87.4,0,75.6,0,LOW
STU-04563,3,public_state,2025,Term2_Jan_Apr,60,0,42.5,7,40.9,2,HIGH
STU-04564,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,80.5,0,LOW
STU-04565,2,low_cost_private,2024,Term1_Sep_Dec,28.9,0,51.1,11,56.2,1,MEDIUM
STU-04566,2,low_cost_private,2025,Term2_Jan_Apr,55.0,0,36.5,15,36.4,5,HIGH
STU-04567,2,low_cost_private,2025,Term3_Apr_Jul,25.8,0,70.5,0,61.5,0,LOW
STU-04568,3,public_state,2024,Term2_Jan_Apr,19.1,0,78.5,1,46.0,3,MEDIUM
STU-04569,3,public_state,2025,Term3_Apr_Jul,17.1,0,36.3,1,38.8,5,HIGH
STU-04570,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,89.5,0,LOW
STU-04571,3,public_state,2023,Term1_Sep_Dec,46.1,0,54.3,9,40.2,3,HIGH
STU-04572,1,elite_private,2023,Term3_Apr_Jul,0,1,99.2,1,95.3,0,LOW
STU-04573,2,low_cost_private,2023,Term3_Apr_Jul,66.3,0,49.3,8,39.7,6,HIGH
STU-04574,2,low_cost_private,2025,Term2_Jan_Apr,26.4,0,52.5,0,40.1,3,MEDIUM
STU-04575,1,elite_private,2025,Term2_Jan_Apr,9.5,0,79.4,0,60.0,2,LOW
STU-04576,1,elite_private,2023,Term1_Sep_Dec,0,1,99.2,1,91.5,0,LOW
STU-04577,3,public_state,2025,Term2_Jan_Apr,31.6,0,54.5,16,31.4,2,HIGH
STU-04578,2,low_cost_private,2025,Term3_Apr_Jul,58.3,0,47.4,7,39.4,4,HIGH
STU-04579,2,low_cost_private,2023,Term3_Apr_Jul,60.9,0,39.1,6,31.9,3,HIGH
STU-04580,3,public_state,2025,Term1_Sep_Dec,30.9,0,58.4,6,49.3,0,MEDIUM
STU-04581,1,elite_private,2023,Term2_Jan_Apr,14,0,,,,,WITHDRAWN
STU-04582,3,public_state,2024,Term1_Sep_Dec,60,0,48.3,10,47.4,4,HIGH
STU-04583,3,public_state,2023,Term3_Apr_Jul,60,0,50.1,6,33.6,5,HIGH
STU-04584,3,public_state,2025,Term2_Jan_Apr,26.1,0,68.9,7,31.4,3,HIGH
STU-04585,3,public_state,2023,Term1_Sep_Dec,19.5,0,77.0,0,41.9,4,MEDIUM
STU-04586,2,low_cost_private,2025,Term3_Apr_Jul,68.0,0,68.9,6,51.8,3,HIGH
STU-04587,3,public_state,2025,Term1_Sep_Dec,23.7,0,30.9,7,20,3,HIGH
STU-04588,3,public_state,2024,Term1_Sep_Dec,35.7,0,41.1,9,25.3,2,HIGH
STU-04589,3,public_state,2024,Term2_Jan_Apr,17.2,0,64.1,13,43.7,2,MEDIUM
STU-04590,1,elite_private,2024,Term1_Sep_Dec,0,1,99.7,0,91.8,0,LOW
STU-04591,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,98.2,0,LOW
STU-04592,2,low_cost_private,2025,Term2_Jan_Apr,26.0,0,66.1,4,46.2,0,MEDIUM
STU-04593,1,elite_private,2024,Term2_Jan_Apr,0,1,99.2,1,88.8,0,LOW
STU-04594,2,low_cost_private,2023,Term3_Apr_Jul,36.3,0,23.3,9,20.7,3,HIGH
STU-04595,1,elite_private,2024,Term3_Apr_Jul,0,1,99.2,1,95.2,0,LOW
STU-04596,3,public_state,2024,Term1_Sep_Dec,5,0,51.5,10,50.0,1,MEDIUM
STU-04597,1,elite_private,2024,Term3_Apr_Jul,0,1,98.4,2,81.0,0,LOW
STU-04598,2,low_cost_private,2024,Term1_Sep_Dec,32.8,0,35.4,8,33.1,2,HIGH
STU-04599,2,low_cost_private,2025,Term2_Jan_Apr,56.4,0,50.3,6,44.3,3,HIGH
STU-04600,2,low_cost_private,2024,Term2_Jan_Apr,62.7,0,62.5,0,43.3,3,MEDIUM
STU-04601,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,79.2,0,LOW
STU-04602,3,public_state,2023,Term2_Jan_Apr,6.6,0,87.5,2,76.9,0,LOW
STU-04603,2,low_cost_private,2023,Term3_Apr_Jul,24.8,0,40.5,9,34.9,3,HIGH
STU-04604,1,elite_private,2024,Term3_Apr_Jul,0,1,100,0,86.0,0,LOW
STU-04605,2,low_cost_private,2025,Term2_Jan_Apr,23.6,0,71.9,0,53.7,1,MEDIUM
STU-04606,3,public_state,2024,Term1_Sep_Dec,7.9,0,92.6,1,82.4,0,LOW
STU-04607,3,public_state,2025,Term2_Jan_Apr,15.0,0,50.7,0,20,4,MEDIUM
STU-04608,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,88.5,0,LOW
STU-04609,3,public_state,2024,Term3_Apr_Jul,60,0,60.3,1,20,6,HIGH
STU-04610,3,public_state,2025,Term1_Sep_Dec,8.8,0,48.5,3,28.3,2,MEDIUM
STU-04611,3,public_state,2025,Term1_Sep_Dec,54.1,0,52.3,0,41.2,2,MEDIUM
STU-04612,3,public_state,2023,Term2_Jan_Apr,14.6,0,35.2,0,35.8,4,MEDIUM
STU-04613,1,elite_private,2023,Term3_Apr_Jul,0,1,87.6,3,78.9,0,LOW
STU-04614,3,public_state,2023,Term2_Jan_Apr,41.3,0,40.6,10,37.0,4,HIGH
STU-04615,2,low_cost_private,2025,Term3_Apr_Jul,94.1,0,67.6,4,40.2,4,HIGH
STU-04616,2,low_cost_private,2024,Term2_Jan_Apr,65.3,0,56.9,5,45.6,3,HIGH
STU-04617,1,elite_private,2025,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-04618,3,public_state,2024,Term1_Sep_Dec,7.2,0,68.9,3,54.2,1,MEDIUM
STU-04619,2,low_cost_private,2025,Term3_Apr_Jul,28.1,0,35.9,8,67.7,0,MEDIUM
STU-04620,2,low_cost_private,2024,Term1_Sep_Dec,16.4,0,86.5,1,86.4,0,LOW
STU-04621,2,low_cost_private,2024,Term3_Apr_Jul,32.5,0,50.1,7,20,4,HIGH
STU-04622,2,low_cost_private,2023,Term2_Jan_Apr,20.2,0,87.9,0,82.8,0,LOW
STU-04623,1,elite_private,2023,Term2_Jan_Apr,5.0,0,72.3,6,71.7,0,LOW
STU-04624,2,low_cost_private,2023,Term3_Apr_Jul,18.1,0,65.6,0,38.2,4,MEDIUM
STU-04625,2,low_cost_private,2024,Term2_Jan_Apr,15.9,0,88.6,0,71.5,0,LOW
STU-04626,1,elite_private,2025,Term3_Apr_Jul,0,1,99.7,0,100,0,LOW
STU-04627,3,public_state,2024,Term3_Apr_Jul,0,1,57.1,2,25,5,MEDIUM
STU-04628,1,elite_private,2023,Term2_Jan_Apr,0,1,98.8,0,94.7,0,LOW
STU-04629,1,elite_private,2025,Term1_Sep_Dec,0,1,99.2,1,95.0,0,LOW
STU-04630,2,low_cost_private,2025,Term2_Jan_Apr,24.5,0,40.2,11,21.3,3,HIGH
STU-04631,2,low_cost_private,2023,Term2_Jan_Apr,36.9,0,44.4,12,66.8,1,MEDIUM
STU-04632,2,low_cost_private,2023,Term1_Sep_Dec,15.8,0,89.3,0,84.2,0,LOW
STU-04633,3,public_state,2025,Term3_Apr_Jul,49.3,0,61.9,0,20,4,MEDIUM
STU-04634,2,low_cost_private,2024,Term2_Jan_Apr,15.0,0,87.6,0,72.5,0,LOW
STU-04635,3,public_state,2023,Term3_Apr_Jul,18.1,0,48.3,13,66.1,0,MEDIUM
STU-04636,1,elite_private,2024,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-04637,2,low_cost_private,2023,Term2_Jan_Apr,38.0,0,51.3,13,60.4,0,MEDIUM
STU-04638,1,elite_private,2024,Term2_Jan_Apr,0,1,58.4,3,46.3,3,MEDIUM
STU-04639,2,low_cost_private,2024,Term2_Jan_Apr,19.2,0,86.7,0,88.7,0,LOW
STU-04640,3,public_state,2023,Term2_Jan_Apr,16.7,0,66.2,3,54.8,2,MEDIUM
STU-04641,3,public_state,2023,Term3_Apr_Jul,7.6,0,37.9,13,50.3,1,MEDIUM
STU-04642,3,public_state,2024,Term2_Jan_Apr,40.0,0,57.6,5,31.1,3,HIGH
STU-04643,2,low_cost_private,2024,Term1_Sep_Dec,114.5,0,52.0,4,38.5,3,HIGH
STU-04644,1,elite_private,2025,Term3_Apr_Jul,0,1,99.2,1,88.9,0,LOW
STU-04645,2,low_cost_private,2024,Term1_Sep_Dec,43.3,0,38.3,11,37.2,2,HIGH
STU-04646,2,low_cost_private,2023,Term3_Apr_Jul,19.5,0,40.0,8,60.1,0,MEDIUM
STU-04647,2,low_cost_private,2023,Term1_Sep_Dec,32.9,0,47.2,8,24.3,2,HIGH
STU-04648,2,low_cost_private,2023,Term3_Apr_Jul,31.1,0,52.5,5,36.5,5,HIGH
STU-04649,2,low_cost_private,2023,Term1_Sep_Dec,87.8,0,59.0,0,37.9,5,HIGH
STU-04650,2,low_cost_private,2024,Term3_Apr_Jul,26.2,0,43.4,12,42.5,3,HIGH
STU-04651,1,elite_private,2024,Term3_Apr_Jul,0,1,99.2,1,96.2,0,LOW
STU-04652,1,elite_private,2025,Term1_Sep_Dec,12.8,0,82.1,1,85,0,LOW
STU-04653,2,low_cost_private,2025,Term1_Sep_Dec,21.1,0,91.5,1,79.4,0,LOW
STU-04654,1,elite_private,2023,Term3_Apr_Jul,1.5,0,89.2,1,85,0,LOW
STU-04655,2,low_cost_private,2024,Term3_Apr_Jul,39.5,0,29.0,13,20,4,HIGH
STU-04656,1,elite_private,2025,Term1_Sep_Dec,0,1,100,0,88.6,0,LOW
STU-04657,3,public_state,2025,Term3_Apr_Jul,18.6,0,27.6,4,23.6,5,HIGH
STU-04658,3,public_state,2025,Term3_Apr_Jul,31.6,0,54.5,13,20,3,HIGH
STU-04659,2,low_cost_private,2024,Term3_Apr_Jul,34.5,0,31.9,4,20,4,HIGH
STU-04660,3,public_state,2025,Term3_Apr_Jul,5.4,0,82.5,0,73.4,0,LOW
STU-04661,3,public_state,2024,Term3_Apr_Jul,7.3,0,82.3,1,77.0,0,LOW
STU-04662,2,low_cost_private,2024,Term3_Apr_Jul,45.4,0,48.0,4,43.6,2,HIGH
STU-04663,3,public_state,2024,Term1_Sep_Dec,46.7,0,71.4,3,20,6,HIGH
STU-04664,1,elite_private,2024,Term2_Jan_Apr,6.8,0,88.4,2,67.9,0,LOW
STU-04665,3,public_state,2023,Term2_Jan_Apr,12.5,0,66.6,1,51.0,0,LOW
STU-04666,3,public_state,2023,Term1_Sep_Dec,8.2,0,90.9,2,60.5,0,LOW
STU-04667,3,public_state,2025,Term1_Sep_Dec,25.6,0,43.6,1,32.3,4,HIGH
STU-04668,2,low_cost_private,2024,Term2_Jan_Apr,15.0,0,91.2,1,78.7,0,LOW
STU-04669,2,low_cost_private,2025,Term3_Apr_Jul,18.7,0,84.3,1,91.9,0,LOW
STU-04670,2,low_cost_private,2025,Term1_Sep_Dec,46.9,0,48.2,1,32.8,5,HIGH
STU-04671,3,public_state,2024,Term1_Sep_Dec,56.9,0,42.8,10,24.9,6,HIGH
STU-04672,3,public_state,2025,Term1_Sep_Dec,18.8,0,67.1,1,58.0,2,MEDIUM
STU-04673,2,low_cost_private,2024,Term3_Apr_Jul,24.8,0,48.9,12,63.4,0,MEDIUM
STU-04674,3,public_state,2025,Term3_Apr_Jul,15.5,0,55.9,0,53.6,1,MEDIUM
STU-04675,3,public_state,2025,Term1_Sep_Dec,2.7,0,70.3,0,55.2,0,LOW
STU-04676,3,public_state,2024,Term2_Jan_Apr,13.9,0,52.9,11,20,3,HIGH
STU-04677,2,low_cost_private,2023,Term3_Apr_Jul,29.0,0,48.1,4,32.8,2,HIGH
STU-04678,1,elite_private,2025,Term2_Jan_Apr,0.1,0,78.0,0,62.7,0,LOW
STU-04679,3,public_state,2025,Term1_Sep_Dec,10.5,0,62.3,7,42.2,2,MEDIUM
STU-04680,1,elite_private,2023,Term1_Sep_Dec,0,1,99.2,1,95.6,0,LOW
STU-04681,3,public_state,2023,Term1_Sep_Dec,60,0,62.8,10,32.7,4,HIGH
STU-04682,3,public_state,2024,Term3_Apr_Jul,17.9,0,38.2,12,30.8,3,HIGH
STU-04683,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,86.4,0,LOW
STU-04684,3,public_state,2025,Term1_Sep_Dec,58.0,0,76.0,1,39.1,7,MEDIUM
STU-04685,2,low_cost_private,2025,Term3_Apr_Jul,18.8,0,82.7,1,68.7,0,LOW
STU-04686,3,public_state,2023,Term3_Apr_Jul,20.8,0,34.7,0,20,4,MEDIUM
STU-04687,1,elite_private,2024,Term1_Sep_Dec,0,1,97.6,3,92.6,0,LOW
STU-04688,3,public_state,2024,Term2_Jan_Apr,4.8,0,88.0,1,40.4,3,MEDIUM
STU-04689,2,low_cost_private,2024,Term3_Apr_Jul,20.4,0,85.3,0,83.8,0,LOW
STU-04690,2,low_cost_private,2025,Term2_Jan_Apr,42.1,0,54.8,4,35.7,6,HIGH
STU-04691,1,elite_private,2024,Term2_Jan_Apr,11.6,0,71.4,1,74.5,0,LOW
STU-04692,2,low_cost_private,2024,Term3_Apr_Jul,35.7,0,30.9,9,33.0,3,HIGH
STU-04693,3,public_state,2025,Term3_Apr_Jul,46.9,0,23.4,10,38.3,6,HIGH
STU-04694,2,low_cost_private,2025,Term3_Apr_Jul,20.8,0,40.3,2,55.5,1,MEDIUM
STU-04695,2,low_cost_private,2025,Term3_Apr_Jul,40.9,0,38.2,13,33.8,3,HIGH
STU-04696,3,public_state,2023,Term2_Jan_Apr,3.7,0,86.8,0,29.2,2,LOW
STU-04697,3,public_state,2024,Term3_Apr_Jul,6.0,0,84.4,0,78.2,0,LOW
STU-04698,3,public_state,2024,Term1_Sep_Dec,24.3,0,49.3,12,24.1,4,HIGH
STU-04699,1,elite_private,2023,Term1_Sep_Dec,4.5,0,72.2,4,82.3,0,LOW
STU-04700,2,low_cost_private,2023,Term2_Jan_Apr,53.3,0,37.1,6,39.4,6,HIGH
STU-04701,3,public_state,2024,Term1_Sep_Dec,18.7,0,62.9,10,41.7,4,HIGH
STU-04702,3,public_state,2023,Term1_Sep_Dec,22.5,0,61.1,5,55.7,1,MEDIUM
STU-04703,1,elite_private,2025,Term2_Jan_Apr,0,1,97.4,2,96.5,0,LOW
STU-04704,2,low_cost_private,2025,Term3_Apr_Jul,42.6,0,45.8,5,36.3,4,HIGH
STU-04705,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,98.5,0,LOW
STU-04706,2,low_cost_private,2023,Term2_Jan_Apr,49.4,0,65.6,0,48.6,3,MEDIUM
STU-04707,2,low_cost_private,2025,Term2_Jan_Apr,62.0,0,47.8,1,47.7,2,HIGH
STU-04708,2,low_cost_private,2024,Term1_Sep_Dec,56.4,0,44.9,6,43.8,2,HIGH
STU-04709,2,low_cost_private,2024,Term3_Apr_Jul,15.8,0,83.7,0,73.0,0,LOW
STU-04710,1,elite_private,2025,Term2_Jan_Apr,0,1,98.4,2,88.5,0,LOW
STU-04711,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,86.7,0,LOW
STU-04712,1,elite_private,2025,Term1_Sep_Dec,10.5,0,54.1,1,58.1,2,MEDIUM
STU-04713,2,low_cost_private,2025,Term1_Sep_Dec,35.2,0,51.2,1,47.7,3,MEDIUM
STU-04714,2,low_cost_private,2024,Term1_Sep_Dec,15.4,0,86.1,1,83.8,0,LOW
STU-04715,3,public_state,2025,Term1_Sep_Dec,15.6,0,62.5,1,53.3,3,MEDIUM
STU-04716,2,low_cost_private,2025,Term2_Jan_Apr,41.4,0,50.7,12,32.1,3,HIGH
STU-04717,2,low_cost_private,2025,Term2_Jan_Apr,15.7,0,91.6,0,80.9,0,LOW
STU-04718,1,elite_private,2023,Term3_Apr_Jul,10.7,0,75.8,1,60.7,0,LOW
STU-04719,3,public_state,2025,Term3_Apr_Jul,17.1,0,55.1,5,61.0,0,MEDIUM
STU-04720,2,low_cost_private,2024,Term2_Jan_Apr,56.7,0,53.0,12,31.7,4,HIGH
STU-04721,2,low_cost_private,2023,Term2_Jan_Apr,74.8,0,58.8,6,38.8,5,HIGH
STU-04722,2,low_cost_private,2025,Term1_Sep_Dec,16.6,0,88.8,0,85.1,0,LOW
STU-04723,2,low_cost_private,2025,Term1_Sep_Dec,105.8,0,55.5,2,36.4,5,HIGH
STU-04724,2,low_cost_private,2025,Term3_Apr_Jul,20.8,0,54.4,8,55.9,2,MEDIUM
STU-04725,3,public_state,2023,Term3_Apr_Jul,5.4,0,59.5,0,53.2,1,MEDIUM
STU-04726,2,low_cost_private,2024,Term1_Sep_Dec,69.8,0,32.2,11,64.5,2,HIGH
STU-04727,2,low_cost_private,2023,Term3_Apr_Jul,79.6,0,56.0,10,49.6,1,HIGH
STU-04728,2,low_cost_private,2024,Term1_Sep_Dec,49.6,0,50.1,15,35.1,6,HIGH
STU-04729,2,low_cost_private,2025,Term3_Apr_Jul,44.5,0,34.4,9,39.4,5,HIGH
STU-04730,3,public_state,2024,Term2_Jan_Apr,3.9,0,56.0,0,44.6,5,MEDIUM
STU-04731,1,elite_private,2023,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-04732,1,elite_private,2025,Term2_Jan_Apr,0,1,99.2,1,94.6,0,LOW
STU-04733,2,low_cost_private,2023,Term3_Apr_Jul,38.2,0,40.8,4,61.0,0,MEDIUM
STU-04734,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,84.0,0,LOW
STU-04735,3,public_state,2023,Term3_Apr_Jul,11.0,0,38.4,1,38.1,4,MEDIUM
STU-04736,2,low_cost_private,2024,Term3_Apr_Jul,33.5,0,54.4,0,44.9,3,MEDIUM
STU-04737,3,public_state,2024,Term2_Jan_Apr,21.8,0,76.4,7,25,2,MEDIUM
STU-04738,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,84.6,0,LOW
STU-04739,3,public_state,2025,Term3_Apr_Jul,5.5,0,46.6,13,35.1,2,HIGH
STU-04740,3,public_state,2024,Term3_Apr_Jul,22.2,0,31.3,9,20,2,HIGH
STU-04741,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,94.0,0,LOW
STU-04742,2,low_cost_private,2024,Term3_Apr_Jul,32.6,0,34.6,13,40.4,3,HIGH
STU-04743,2,low_cost_private,2024,Term1_Sep_Dec,38.3,0,46.8,5,27.4,5,HIGH
STU-04744,2,low_cost_private,2024,Term1_Sep_Dec,38.0,0,52.5,7,43.0,5,HIGH
STU-04745,2,low_cost_private,2025,Term3_Apr_Jul,26.6,0,51.0,0,29.5,4,MEDIUM
STU-04746,3,public_state,2024,Term1_Sep_Dec,12.2,0,77.4,7,46.9,2,MEDIUM
STU-04747,1,elite_private,2023,Term1_Sep_Dec,0,1,99.2,1,86.0,0,LOW
STU-04748,3,public_state,2025,Term3_Apr_Jul,40.0,0,59.2,13,34.3,2,HIGH
STU-04749,2,low_cost_private,2024,Term1_Sep_Dec,15.5,0,48.6,0,48.8,2,MEDIUM
STU-04750,3,public_state,2024,Term3_Apr_Jul,27.4,0,32.5,6,20,5,HIGH
STU-04751,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,93.6,0,LOW
STU-04752,2,low_cost_private,2025,Term1_Sep_Dec,43.3,0,48.5,0,41.7,3,MEDIUM
STU-04753,1,elite_private,2025,Term3_Apr_Jul,0,1,98.4,2,84.1,0,LOW
STU-04754,3,public_state,2023,Term3_Apr_Jul,15.2,0,35.8,3,20,2,HIGH
STU-04755,2,low_cost_private,2025,Term2_Jan_Apr,70.6,0,68.0,0,47.2,3,MEDIUM
STU-04756,2,low_cost_private,2024,Term3_Apr_Jul,26.4,0,53.6,9,22.1,4,HIGH
STU-04757,2,low_cost_private,2025,Term2_Jan_Apr,27.9,0,58.5,16,21.0,5,HIGH
STU-04758,2,low_cost_private,2023,Term3_Apr_Jul,53.0,0,50.5,12,41.8,1,HIGH
STU-04759,3,public_state,2025,Term1_Sep_Dec,7.7,0,55.3,0,20,3,MEDIUM
STU-04760,3,public_state,2025,Term3_Apr_Jul,20.9,0,55.3,0,33.0,3,MEDIUM
STU-04761,2,low_cost_private,2023,Term1_Sep_Dec,25.5,0,49.8,7,28.6,2,HIGH
STU-04762,3,public_state,2023,Term2_Jan_Apr,16.1,0,72.3,2,55.1,0,LOW
STU-04763,1,elite_private,2025,Term3_Apr_Jul,4.7,0,85.6,0,50.2,3,LOW
STU-04764,2,low_cost_private,2025,Term1_Sep_Dec,68.1,0,49.1,1,41.3,2,HIGH
STU-04765,1,elite_private,2025,Term3_Apr_Jul,0,1,79.2,1,69.2,1,LOW
STU-04766,3,public_state,2023,Term1_Sep_Dec,16.5,0,62.6,4,40.9,2,MEDIUM
STU-04767,2,low_cost_private,2024,Term1_Sep_Dec,30.3,0,53.6,0,52.6,1,MEDIUM
STU-04768,3,public_state,2023,Term1_Sep_Dec,28.1,0,59.9,1,30.9,2,MEDIUM
STU-04769,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,94.6,0,LOW
STU-04770,1,elite_private,2024,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-04771,3,public_state,2023,Term1_Sep_Dec,14.5,0,69.3,0,38.3,3,MEDIUM
STU-04772,3,public_state,2023,Term2_Jan_Apr,5.0,0,91.3,0,60,0,LOW
STU-04773,3,public_state,2024,Term1_Sep_Dec,25.2,0,63.1,0,45.3,2,MEDIUM
STU-04774,3,public_state,2025,Term2_Jan_Apr,12.2,0,64.0,0,29.4,2,MEDIUM
STU-04775,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,99.7,0,LOW
STU-04776,3,public_state,2023,Term1_Sep_Dec,11.6,0,65.5,1,44.2,2,MEDIUM
STU-04777,2,low_cost_private,2023,Term3_Apr_Jul,82.1,0,55.1,2,42.1,1,MEDIUM
STU-04778,1,elite_private,2024,Term2_Jan_Apr,0,1,98.5,1,90.5,0,LOW
STU-04779,3,public_state,2025,Term3_Apr_Jul,6.9,0,46.8,0,67.0,0,LOW
STU-04780,3,public_state,2025,Term2_Jan_Apr,24.0,0,49.9,0,45.9,1,MEDIUM
STU-04781,2,low_cost_private,2025,Term1_Sep_Dec,27.8,0,54.3,6,34.3,4,HIGH
STU-04782,3,public_state,2024,Term1_Sep_Dec,27.9,0,37.2,8,20,5,HIGH
STU-04783,2,low_cost_private,2024,Term3_Apr_Jul,26.5,0,35.6,6,51.5,1,MEDIUM
STU-04784,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,93.6,0,LOW
STU-04785,2,low_cost_private,2024,Term3_Apr_Jul,48.6,0,52.6,9,27.3,4,HIGH
STU-04786,1,elite_private,2025,Term2_Jan_Apr,0,1,98.4,2,94.5,0,LOW
STU-04787,1,elite_private,2024,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-04788,1,elite_private,2024,Term2_Jan_Apr,0.1,0,100,0,98.8,0,LOW
STU-04789,1,elite_private,2025,Term1_Sep_Dec,0,1,99.2,1,91.7,0,LOW
STU-04790,2,low_cost_private,2024,Term1_Sep_Dec,30.7,0,38.3,4,43.3,4,HIGH
STU-04791,1,elite_private,2023,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-04792,1,elite_private,2025,Term2_Jan_Apr,10.5,0,80.0,0,57.0,1,LOW
STU-04793,3,public_state,2024,Term2_Jan_Apr,16.9,0,39.8,7,32.5,4,HIGH
STU-04794,2,low_cost_private,2025,Term1_Sep_Dec,17.1,0,92.8,1,74.7,0,LOW
STU-04795,3,public_state,2024,Term3_Apr_Jul,26.2,0,36.1,1,39.1,4,HIGH
STU-04796,1,elite_private,2025,Term2_Jan_Apr,14,0,,,,,WITHDRAWN
STU-04797,3,public_state,2025,Term1_Sep_Dec,18.1,0,52.4,9,25.6,3,HIGH
STU-04798,1,elite_private,2025,Term1_Sep_Dec,11.2,0,89.2,1,78.3,0,LOW
STU-04799,2,low_cost_private,2024,Term1_Sep_Dec,18.1,0,87.6,0,67.6,0,LOW
STU-04800,3,public_state,2025,Term3_Apr_Jul,12.7,0,81.1,1,73.3,0,LOW
STU-04801,3,public_state,2024,Term2_Jan_Apr,20.1,0,44.0,3,20,4,HIGH
STU-04802,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,88.2,0,LOW
STU-04803,2,low_cost_private,2024,Term2_Jan_Apr,20.5,0,87.2,0,66.6,0,LOW
STU-04804,3,public_state,2025,Term1_Sep_Dec,0,1,50.7,1,20,5,MEDIUM
STU-04805,2,low_cost_private,2025,Term1_Sep_Dec,20.1,0,38.7,12,45.8,1,HIGH
STU-04806,3,public_state,2024,Term2_Jan_Apr,60,0,71.7,3,36.4,5,HIGH
STU-04807,2,low_cost_private,2024,Term3_Apr_Jul,79.9,0,38.1,13,56.4,0,HIGH
